SCHCD,AC_YEAR,TCH_MALE,TCH_FEMALE,TCH_NR,HEADTCH,HTCHNAME,GRADABOVE,TCHWITHPROF,DAYSINVLD,TCHINVLD
29140700803,2016-17,5,0,0,1, ,0,5,0,0
29290522802,2016-17,1,1,0,0, ,0,2,0,0
29060606801,2016-17,4,0,0,0, ,0,4,0,0
29290502601,2016-17,2,0,0,0, ,0,2,0,0
29160403902,2016-17,1,1,0,0, ,0,2,0,0
29190714801,2016-17,3,0,0,0, ,0,3,0,0
29170709001,2016-17,1,1,0,0, ,0,2,0,0
29050319801,2016-17,5,1,0,1, ,6,6,0,0
29210208203,2016-17,10,7,0,1, ,0,17,0,0
29290102303,2016-17,1,0,0,0, ,1,1,0,0
29200139505,2016-17,3,19,0,1,GAYATHRI.B.H,22,22,0,0
29341101004,2016-17,1,0,0,0, ,0,1,0,0
29331029012,2016-17,2,1,0,0, ,0,3,0,0
29230719205,2016-17,4,3,0,0, ,7,7,0,0
29140612401,2016-17,1,1,0,0, ,0,2,0,0
29111714501,2016-17,3,0,0,0, ,0,3,0,0
29310319303,2016-17,7,0,0,1, ,0,7,70,7
29320506502,2016-17,0,3,0,0, ,0,3,0,0
29040607503,2016-17,2,4,0,1,MALIKARJUN ,0,6,0,0
29280712405,2016-17,1,0,0,0, ,0,1,0,0
29260926501,2016-17,2,0,0,0, ,1,2,0,0
29290100101,2016-17,1,0,0,0, ,1,1,0,0
29080605921,2016-17,6,0,0,0, ,0,6,0,0
29120512103,2016-17,3,10,0,0, ,8,12,0,0
29180108808,2016-17,6,1,0,0, ,0,7,0,0
29130507502,2016-17,0,6,0,1,MANJAMMA S H,1,6,0,0
29180916103,2016-17,1,1,0,0, ,0,2,0,0
29230411918,2016-17,4,17,0,0, ,19,21,0,0
29320802703,2016-17,2,2,0,0, ,1,4,0,0
29200106816,2016-17,2,15,0,1, ,2,17,0,0
29031402249,2016-17,1,3,0,1, ,0,4,0,0
29331014601,2016-17,1,0,0,0, ,0,1,0,0
29041107728,2016-17,0,12,0,0, ,0,12,0,0
29320820605,2016-17,0,0,0,0, ,0,0,0,0
29100908801,2016-17,0,15,0,0, ,7,15,0,0
29200123801,2016-17,1,2,0,1, ,0,3,0,0
29150624301,2016-17,1,0,0,0, ,1,1,0,0
29140309204,2016-17,0,5,0,0, ,0,5,0,0
29181002803,2016-17,1,4,0,0, ,5,5,0,0
29220704201,2016-17,1,1,0,0, ,1,2,0,0
29110102017,2016-17,12,0,0,1, ,12,12,0,0
29080101804,2016-17,0,8,0,0, ,5,8,0,0
29250306505,2016-17,0,5,0,0, ,0,5,0,0
29301301933,2016-17,3,3,0,0, ,1,6,0,0
29220210304,2016-17,0,7,0,1, ,7,7,0,0
29090104204,2016-17,1,1,0,0, ,0,2,0,0
29080100411,2016-17,11,0,0,1, ,11,11,0,0
29280230516,2016-17,3,6,0,0, ,2,9,0,0
29310410001,2016-17,2,0,0,0, ,0,2,0,0
29050410801,2016-17,1,1,0,1, ,0,2,0,0
29280601722,2016-17,0,5,0,0, ,2,3,0,0
29261202906,2016-17,11,13,25,0, ,5,24,0,0
29200907723,2016-17,0,7,0,0, ,0,7,0,0
29280706418,2016-17,0,6,0,0, ,0,6,0,0
29011214202,2016-17,10,0,0,0, ,0,0,0,0
29160507003,2016-17,5,4,0,0, ,8,9,0,0
29130126413,2016-17,4,3,0,0, ,7,7,0,0
29050108004,2016-17,3,0,0,0, ,0,3,0,0
29120111721,2016-17,4,3,0,1, ,6,7,0,0
29150637301,2016-17,0,2,0,0, ,0,2,0,0
29011109901,2016-17,0,2,0,0, ,0,2,0,0
29010305202,2016-17,1,2,0,0, ,1,3,0,0
29120201002,2016-17,3,0,0,0, ,0,3,0,0
29230204501,2016-17,2,5,0,0, ,0,7,0,0
29140405306,2016-17,2,7,0,0, ,0,9,0,0
29320610401,2016-17,2,2,0,0, ,3,4,0,0
29030800108,2016-17,7,0,0,1, ,0,7,0,0
29230813304,2016-17,5,1,0,1, ,6,6,0,0
29150102517,2016-17,3,3,0,0, ,6,6,0,0
29050306602,2016-17,4,4,0,0, ,0,8,0,0
29220604601,2016-17,3,0,0,1, ,0,3,0,0
29310612002,2016-17,2,2,0,1, ,2,4,0,0
29170805020,2016-17,0,2,0,0, ,0,2,0,0
29320807801,2016-17,1,0,0,0, ,0,1,0,0
29200905554,2016-17,0,0,0,0, ,0,0,0,0
29031002302,2016-17,3,1,0,0, ,0,4,0,0
29230114603,2016-17,0,6,0,1,BHARATHI,0,6,0,0
29070210713,2016-17,0,1,0,0, ,0,1,0,0
29320514001,2016-17,2,0,0,0, ,0,2,0,0
29020213110,2016-17,2,2,0,0, ,3,4,0,0
29300715605,2016-17,8,1,0,0, ,9,4,0,0
29331016401,2016-17,3,4,0,1,BALAMANI CHANCHALA KUMARI,3,7,0,0
29070211210,2016-17,2,0,0,0, ,2,2,0,0
29050404101,2016-17,5,6,0,1, ,0,11,0,0
29280234603,2016-17,1,11,0,0, ,5,12,0,0
29090307003,2016-17,3,3,0,0, ,6,6,0,0
29110519301,2016-17,0,4,0,1, ,0,4,0,0
29010804003,2016-17,7,0,0,0, ,0,7,0,0
29010806802,2016-17,3,1,0,0, ,0,4,0,0
29280203522,2016-17,2,12,0,0, ,9,14,0,0
29060702516,2016-17,2,0,0,0, ,0,2,0,0
29060607301,2016-17,5,1,0,1, ,3,6,0,0
29080102103,2016-17,1,5,0,0, ,4,6,0,0
29320604401,2016-17,2,0,0,0, ,1,2,0,0
29140117902,2016-17,1,2,0,0, ,0,3,0,0
29030504303,2016-17,1,4,0,0, ,0,5,0,0
29190919401,2016-17,2,0,0,1,NARAYANAPPA C,2,2,0,0
29190237102,2016-17,0,2,0,0, ,0,2,0,0
29030502401,2016-17,4,2,0,1,G N WAGAMORE,4,6,0,0
29210216804,2016-17,0,5,0,0, ,0,5,0,0
29100811902,2016-17,0,5,0,1, ,0,5,0,0
29060718709,2016-17,1,3,0,0, ,2,4,0,0
29280603404,2016-17,0,2,0,0, ,0,2,0,0
29330801601,2016-17,5,2,0,0, ,0,7,0,0
29050408201,2016-17,4,4,0,1,SRI. SHIVARAJ,1,8,0,0
29041109411,2016-17,0,2,0,0, ,0,2,0,0
29310607203,2016-17,1,1,0,0, ,0,2,0,0
29130115713,2016-17,0,7,0,0, ,7,7,0,0
29230504601,2016-17,0,0,0,0, ,0,0,0,0
29050502602,2016-17,1,2,0,1,MOHD RAHMET ALI KHAN,0,3,0,0
29290513002,2016-17,1,0,0,0, ,0,1,0,0
29130107801,2016-17,1,3,0,0, ,1,4,0,0
29030823118,2016-17,1,2,0,0, ,0,3,0,0
29170428701,2016-17,2,0,0,0, ,1,2,0,0
29230714205,2016-17,7,10,0,1, ,6,16,0,0
29300101003,2016-17,2,0,0,0, ,0,2,0,0
29170623905,2016-17,1,6,0,0, ,0,7,0,0
29270526601,2016-17,2,0,0,0, ,0,2,0,0
29180900419,2016-17,0,7,0,1, ,0,7,0,0
29070414301,2016-17,0,1,0,0, ,0,1,0,0
29060706711,2016-17,2,4,0,0, ,0,6,0,0
29301002010,2016-17,2,0,0,0, ,1,2,0,0
29240401703,2016-17,1,1,0,0, ,0,2,0,0
29031214109,2016-17,1,3,0,0, ,0,4,0,0
29300611703,2016-17,1,1,0,0, ,0,2,0,0
29240605011,2016-17,1,4,0,1, ,4,5,0,0
29060609406,2016-17,2,4,0,0, ,0,6,0,0
29040512210,2016-17,0,6,0,0, ,6,6,0,0
29280201239,2016-17,0,4,0,1, ,0,4,0,0
29020720406,2016-17,8,1,0,0, ,9,9,0,0
29190703001,2016-17,1,1,0,0, ,0,2,0,0
29010406108,2016-17,0,3,0,0, ,0,3,0,0
29050214109,2016-17,1,0,0,0, ,0,1,0,0
29090203203,2016-17,0,4,0,0, ,0,4,0,0
29200802823,2016-17,2,6,0,0, ,6,8,0,0
29020115704,2016-17,6,1,0,0, ,0,7,0,0
29111414507,2016-17,0,0,0,0, ,0,0,0,0
29140304207,2016-17,2,0,0,0, ,1,2,0,0
29020906615,2016-17,1,0,0,0, ,1,1,0,0
29130213803,2016-17,1,0,0,0, ,0,1,0,0
29180217503,2016-17,5,4,0,0, ,9,9,0,0
29110706002,2016-17,5,0,0,1,A N HANUMANTHAPPA,0,5,0,0
29320818203,2016-17,0,1,0,0, ,0,1,0,0
29080502413,2016-17,10,1,0,1, ,11,11,0,0
29040302301,2016-17,1,1,0,0, ,0,2,0,0
29210103204,2016-17,1,3,0,0, ,0,4,0,0
29240308501,2016-17,0,4,0,1, ,1,4,0,0
29090104901,2016-17,2,4,0,1, ,2,6,0,0
29310402901,2016-17,2,0,0,0, ,0,2,0,0
29170617201,2016-17,0,4,0,0, ,1,4,0,0
29041107926,2016-17,1,4,0,0, ,1,5,0,0
29291100302,2016-17,1,0,0,0, ,0,1,0,0
29070210201,2016-17,3,0,0,0, ,0,3,0,0
29120304203,2016-17,2,0,0,0, ,1,2,0,0
29280235607,2016-17,3,11,0,1, ,4,14,0,0
29290123102,2016-17,3,2,0,0, ,0,5,0,0
29020901708,2016-17,16,5,0,0, ,13,21,0,0
29240610805,2016-17,0,13,0,1, ,13,13,0,0
29270112504,2016-17,2,7,0,0, ,9,9,0,0
29280603103,2016-17,0,2,0,1, ,2,2,0,0
29170608804,2016-17,0,2,0,0, ,0,2,0,0
29090701303,2016-17,11,5,0,0, ,5,16,0,0
29040308509,2016-17,0,7,0,0, ,7,7,0,0
29150418032,2016-17,5,22,0,0, ,0,27,0,0
29210316802,2016-17,0,2,0,0, ,0,2,0,0
29240700101,2016-17,0,0,0,0, ,0,0,0,0
29180907601,2016-17,0,2,0,0, ,0,2,0,0
29060711001,2016-17,1,2,0,1, ,1,3,0,0
29100900709,2016-17,2,0,0,0, ,2,2,0,0
29041101602,2016-17,1,2,0,1, ,3,3,0,0
29200303649,2016-17,2,18,0,1,JACINTA KHATTRI,8,19,0,0
29310414801,2016-17,2,0,0,0, ,0,2,0,0
29190233207,2016-17,6,2,0,0, ,8,8,14,2
29200416914,2016-17,5,6,0,1, ,11,11,0,0
29120105609,2016-17,4,4,0,0, ,7,8,0,0
29230420201,2016-17,2,0,0,0, ,1,2,0,0
29180901312,2016-17,0,7,0,0, ,1,7,0,0
29060704107,2016-17,5,8,0,0, ,0,13,0,0
29050417732,2016-17,2,5,0,0, ,0,7,0,0
29220107101,2016-17,2,2,0,0, ,1,4,0,0
29060500603,2016-17,6,1,0,0, ,7,7,0,0
29140508401,2016-17,3,2,0,1, ,1,5,0,0
29240205803,2016-17,4,2,0,0, ,0,6,0,0
29200902427,2016-17,7,11,0,0, ,0,7,0,0
29030505704,2016-17,3,0,0,0, ,1,3,0,0
29070901402,2016-17,3,4,0,0, ,0,7,0,0
29100802605,2016-17,0,2,0,0, ,0,2,0,0
29331014106,2016-17,3,2,0,0, ,0,5,0,0
29150321405,2016-17,1,1,0,0, ,0,2,0,0
29090605204,2016-17,2,19,0,0, ,21,21,0,0
29191311102,2016-17,3,2,0,1, ,0,5,0,0
29140406501,2016-17,3,4,0,1, ,1,7,0,0
29301406621,2016-17,6,0,0,0, ,6,6,0,0
29240503701,2016-17,0,2,0,0, ,1,2,0,0
29270218606,2016-17,1,1,0,0, ,0,2,0,0
29040533815,2016-17,9,0,0,0, ,5,9,0,0
29330719810,2016-17,2,2,0,1, ,0,4,0,0
29170704401,2016-17,1,1,0,0, ,0,2,0,0
29200912019,2016-17,0,0,0,0, ,0,0,0,0
29021113102,2016-17,1,1,0,0, ,2,2,0,0
29010304225,2016-17,0,3,0,0, ,1,0,0,0
29170609802,2016-17,5,3,0,1, ,8,8,0,0
29030809601,2016-17,4,3,0,1, ,0,7,0,0
29111708101,2016-17,2,0,0,0, ,0,2,0,0
29260607701,2016-17,2,0,0,0, ,1,2,0,0
29190906901,2016-17,0,6,0,1, ,5,6,0,0
29280202916,2016-17,3,1,0,0, ,0,4,0,0
29320801202,2016-17,2,0,0,0, ,1,2,0,0
29260318502,2016-17,0,0,0,0, ,0,0,0,0
29050502513,2016-17,1,2,0,1, ,0,3,0,0
29031401421,2016-17,2,4,0,0, ,0,6,0,0
29191311469,2016-17,0,6,0,1, ,0,6,0,0
29040308512,2016-17,1,2,0,1, ,0,3,0,0
29310625801,2016-17,2,0,0,0, ,0,2,0,0
29200911414,2016-17,4,19,0,0, ,10,13,0,0
29300909606,2016-17,4,5,0,0, ,8,9,0,0
29160100408,2016-17,6,14,0,0, ,0,20,0,0
29130515502,2016-17,2,0,0,0, ,0,2,0,0
29261202809,2016-17,4,3,0,1,M. DHANALAKSHMI,4,6,0,0
29230508301,2016-17,1,2,0,0, ,0,3,0,0
29120906312,2016-17,3,2,0,1, ,5,5,0,0
29160403406,2016-17,1,2,0,0, ,1,3,0,0
29180811201,2016-17,1,1,0,0, ,0,2,0,0
29300110503,2016-17,4,0,0,0, ,2,4,0,0
29280601402,2016-17,0,7,0,0, ,0,7,0,0
29270123101,2016-17,2,0,0,0, ,0,2,0,0
29290116501,2016-17,1,2,0,0, ,2,3,0,0
29340325504,2016-17,2,5,0,0, ,0,7,0,0
29140101501,2016-17,3,0,0,0, ,0,3,0,0
29260916402,2016-17,0,2,0,0, ,0,2,0,0
29290109201,2016-17,2,0,0,1,SHIVANNA ,0,2,0,0
29020104903,2016-17,3,2,0,1, ,1,5,0,0
29300505916,2016-17,2,0,0,0, ,0,2,0,0
29230410102,2016-17,0,2,0,0, ,0,2,0,0
29160404107,2016-17,6,6,0,0, ,12,12,0,0
29020700613,2016-17,0,3,0,0, ,1,3,0,0
29260408401,2016-17,0,2,0,0, ,0,2,0,0
29100808203,2016-17,2,2,0,1, ,0,4,0,0
29341008307,2016-17,6,1,0,0, ,5,7,0,0
29160503010,2016-17,4,5,0,0, ,9,9,0,0
29041108905,2016-17,1,6,0,1, ,0,7,0,0
29200905653,2016-17,2,23,0,0, ,0,25,0,0
29280503818,2016-17,2,25,0,0, ,27,26,0,0
29200901718,2016-17,2,9,0,0, ,0,11,0,0
29031005701,2016-17,3,0,0,0, ,0,3,0,0
29060121905,2016-17,3,1,0,0, ,0,4,0,0
29280603601,2016-17,2,11,0,0, ,8,10,0,0
29220113402,2016-17,2,0,0,0, ,0,2,0,0
29220806902,2016-17,0,1,0,0, ,1,1,0,0
29060103803,2016-17,8,3,0,0, ,11,11,0,0
29060512332,2016-17,5,1,0,0, ,3,6,0,0
29300907905,2016-17,8,3,0,0, ,1,11,0,0
29210110303,2016-17,0,3,0,0, ,0,3,0,0
29011112902,2016-17,7,7,0,0, ,0,14,0,0
29140403203,2016-17,5,2,0,1, ,7,7,0,0
29050313502,2016-17,2,2,0,0, ,0,4,0,0
29120606903,2016-17,8,0,0,0, ,7,8,0,0
29030309738,2016-17,2,0,0,0, ,0,2,0,0
29301000808,2016-17,1,1,0,1, ,0,2,0,0
29070415223,2016-17,7,1,0,0, ,8,7,0,0
29150718501,2016-17,3,2,0,0, ,1,5,0,0
29180718802,2016-17,2,0,0,0, ,0,2,0,0
29040514301,2016-17,3,3,0,1, ,1,4,0,0
29140510301,2016-17,2,0,0,0, ,2,2,0,0
29010808403,2016-17,1,2,0,0, ,0,3,0,0
29320706406,2016-17,1,7,0,0, ,1,8,0,0
29190727215,2016-17,12,1,0,0, ,13,13,0,0
29060715502,2016-17,2,1,0,0, ,1,3,0,0
29210409501,2016-17,1,1,0,0, ,0,2,0,0
29240406608,2016-17,1,7,0,0, ,7,8,0,0
29280603006,2016-17,0,7,0,0, ,0,7,0,0
29150505701,2016-17,1,5,0,1, ,1,6,0,0
29240702303,2016-17,0,2,0,0, ,2,2,0,0
29170619403,2016-17,0,1,0,0, ,0,1,0,0
29280707192,2016-17,0,4,0,0, ,1,3,0,0
29030502803,2016-17,2,0,0,0, ,0,2,0,0
29220127101,2016-17,1,1,0,0, ,0,2,0,0
29150102402,2016-17,0,2,0,0, ,2,2,0,0
29260802802,2016-17,0,7,0,1, ,0,7,0,0
29330706002,2016-17,2,0,0,1, ,0,2,0,0
29261122403,2016-17,0,6,0,0, ,0,6,0,0
29041108205,2016-17,6,2,0,0, ,8,8,0,0
29120513506,2016-17,2,5,0,0, ,7,5,0,0
29040514401,2016-17,2,1,0,1,SHRI DEVINDRA.GANAMUKI,0,3,0,0
29040533708,2016-17,2,3,0,0, ,0,5,0,0
29060812702,2016-17,2,0,0,0, ,2,2,0,0
29140206201,2016-17,1,2,0,0, ,1,3,0,0
29260314806,2016-17,2,0,0,0, ,0,2,0,0
29110714801,2016-17,1,1,0,0, ,0,2,0,0
29230726501,2016-17,1,1,0,0, ,0,2,0,0
29260812201,2016-17,1,1,0,0, ,0,2,0,0
29190717802,2016-17,0,5,0,1, ,0,5,0,0
29170207505,2016-17,1,0,0,0, ,0,1,0,0
29230735801,2016-17,1,1,0,0, ,0,2,0,0
29180812301,2016-17,2,0,0,0, ,0,2,0,0
29240307406,2016-17,0,8,0,0, ,8,8,0,0
29230529101,2016-17,1,1,0,0, ,0,2,0,0
29120600904,2016-17,8,0,0,0, ,7,8,0,0
29310608006,2016-17,2,5,0,0, ,6,7,0,0
29200312242,2016-17,3,12,0,0, ,6,15,0,0
29301301908,2016-17,3,1,0,0, ,2,4,0,0
29140207821,2016-17,0,5,0,0, ,0,5,0,0
29130406409,2016-17,6,0,0,1, ,0,6,0,0
29300713301,2016-17,10,6,0,0, ,16,16,0,0
29031207704,2016-17,2,0,0,0, ,0,2,0,0
29230415701,2016-17,2,2,0,1, ,0,4,0,0
29041108417,2016-17,1,4,0,0, ,0,5,0,0
29320709401,2016-17,0,2,0,0, ,0,2,0,0
29190703304,2016-17,7,17,0,0, ,24,24,0,0
29150418035,2016-17,1,6,0,0, ,0,7,0,0
29040115508,2016-17,1,3,0,1,JAGADEVI,0,4,0,0
29200911606,2016-17,0,5,0,0, ,1,5,0,0
29160502905,2016-17,7,8,0,0, ,14,12,0,0
29070419102,2016-17,10,4,0,0, ,8,14,0,0
29200102811,2016-17,0,3,0,0, ,0,3,0,0
29090102302,2016-17,1,3,0,1,M C HAVANNAVAR,0,4,0,0
29030503210,2016-17,2,2,0,0, ,0,1,0,0
29120201910,2016-17,1,2,0,1, ,3,3,0,0
29060101215,2016-17,4,1,0,0, ,5,5,0,0
29021102307,2016-17,4,2,0,1, ,4,6,0,0
29070304203,2016-17,2,7,0,0, ,0,9,0,0
29090603620,2016-17,0,2,0,0, ,0,2,0,0
29230207301,2016-17,1,0,0,0, ,0,1,0,0
29010305802,2016-17,1,1,0,1, ,0,2,0,0
29040510407,2016-17,5,4,0,0, ,0,9,0,0
29280709101,2016-17,1,1,0,0, ,0,2,0,0
29060717705,2016-17,1,18,0,0, ,0,19,0,0
29140110903,2016-17,4,0,0,0, ,4,4,0,0
29320607304,2016-17,1,1,0,0, ,1,2,0,0
29180925208,2016-17,2,10,0,0, ,0,12,0,0
29050401004,2016-17,2,0,0,0, ,0,0,0,0
29240502303,2016-17,0,0,0,0, ,0,0,0,0
29190214505,2016-17,4,27,0,0, ,16,31,0,0
29080504007,2016-17,2,0,0,1, ,2,2,0,0
29060610005,2016-17,1,2,0,1, ,3,3,0,0
29041109403,2016-17,2,6,0,0, ,8,8,0,0
29120603206,2016-17,1,0,0,0, ,0,1,0,0
29041105804,2016-17,2,0,0,0, ,0,2,0,0
29200905651,2016-17,3,16,0,0, ,7,19,0,0
29240105608,2016-17,1,5,0,0, ,6,6,0,0
29230534301,2016-17,1,1,0,0, ,0,2,0,0
29170624502,2016-17,0,3,0,0, ,0,0,0,0
29060817504,2016-17,5,13,0,0, ,18,18,0,0
29090700315,2016-17,8,2,0,0, ,10,10,0,0
29040404405,2016-17,0,2,0,0, ,0,2,0,0
29310308701,2016-17,1,1,0,0, ,0,2,0,0
29150410301,2016-17,2,0,0,0, ,0,2,0,0
29220804001,2016-17,0,0,0,0, ,0,0,0,0
29040309810,2016-17,2,1,0,0, ,0,0,0,0
29280203014,2016-17,5,2,0,1, ,6,7,0,0
29030811328,2016-17,7,0,0,0, ,0,7,0,0
29040410435,2016-17,1,4,0,0, ,0,5,0,0
29090303901,2016-17,0,1,0,0, ,1,1,0,0
29230208701,2016-17,1,0,0,0, ,0,1,0,0
29040535401,2016-17,4,3,0,0, ,0,7,0,0
29210404602,2016-17,9,1,0,0, ,0,10,0,0
29090606503,2016-17,2,8,0,0, ,0,10,0,0
29031207932,2016-17,1,2,0,1,SHRI B S DEVARMANI ,3,3,0,0
29230716801,2016-17,1,1,0,0, ,0,2,0,0
29170407801,2016-17,2,0,0,0, ,0,2,0,0
29100906806,2016-17,0,6,0,0, ,5,6,0,0
29300900207,2016-17,3,4,0,1, ,4,6,0,0
29120111714,2016-17,5,4,0,0, ,3,6,0,0
29140309907,2016-17,1,5,0,1, ,6,6,0,0
29260614901,2016-17,2,1,0,0, ,0,3,0,0
29041109210,2016-17,2,11,0,0, ,0,13,0,0
29210404502,2016-17,4,12,0,0, ,6,16,0,0
29041109133,2016-17,5,2,0,0, ,0,7,0,0
29170103702,2016-17,5,0,0,1, ,0,5,0,0
29031402232,2016-17,0,3,0,0, ,0,3,0,0
29040108110,2016-17,5,1,0,0, ,2,6,0,0
29170524401,2016-17,2,0,0,0, ,1,2,0,0
29291106101,2016-17,1,3,0,0, ,0,4,0,0
29301001607,2016-17,6,2,0,0, ,0,8,0,0
29160400602,2016-17,3,1,0,1, ,0,4,0,0
29140606701,2016-17,1,0,0,0, ,0,1,0,0
29260406402,2016-17,2,5,0,0, ,0,7,0,0
29050319601,2016-17,1,1,0,0, ,0,2,0,0
29021105702,2016-17,1,1,0,0, ,1,2,0,0
29170419801,2016-17,2,0,0,0, ,0,2,0,0
29280200428,2016-17,2,7,0,0, ,4,9,0,0
29341106401,2016-17,0,1,0,0, ,0,1,0,0
29200310146,2016-17,1,4,0,1, ,1,5,0,0
29261009402,2016-17,1,0,0,0, ,0,1,0,0
29030508610,2016-17,1,4,0,1, ,0,5,0,0
29210208401,2016-17,2,1,0,0, ,0,3,0,0
29290103005,2016-17,1,1,0,0, ,0,2,0,0
29220703701,2016-17,1,0,0,0, ,0,1,0,0
29290445901,2016-17,2,0,0,0, ,0,2,0,0
29120705202,2016-17,0,2,0,0, ,0,2,0,0
29130602906,2016-17,2,0,0,0, ,0,2,0,0
29300902014,2016-17,2,3,0,1,S S SATHE,1,5,0,0
29030811321,2016-17,2,0,0,0, ,2,2,0,0
29200301037,2016-17,1,13,0,0, ,0,5,0,0
29180214901,2016-17,2,0,0,0, ,0,2,0,0
29060802701,2016-17,1,0,0,0, ,0,1,0,0
29150540305,2016-17,0,3,0,1, ,3,3,0,0
29180209601,2016-17,0,2,0,0, ,0,2,0,0
29180114201,2016-17,4,0,0,0, ,0,4,0,0
29140305702,2016-17,2,0,0,0, ,2,2,0,0
29280706407,2016-17,2,9,0,0, ,7,7,0,0
29320522301,2016-17,1,1,0,0, ,0,2,0,0
29210110202,2016-17,0,1,0,0, ,0,1,0,0
29230309601,2016-17,2,2,0,0, ,0,4,0,0
29150127201,2016-17,1,7,0,0, ,1,8,0,0
29270213801,2016-17,1,1,0,0, ,0,2,0,0
29010303809,2016-17,1,13,0,0, ,0,7,0,0
29300707403,2016-17,7,2,0,0, ,6,9,0,0
29040912602,2016-17,1,1,0,1, ,0,2,0,0
29330804501,2016-17,4,0,0,0, ,0,4,0,0
29070309102,2016-17,7,0,0,0, ,4,7,0,0
29180710501,2016-17,2,0,0,0, ,0,2,0,0
29050408302,2016-17,0,5,0,1,SMT.YASMEEN BEGUM,0,5,0,0
29200138523,2016-17,3,10,0,0, ,13,13,0,0
29040534405,2016-17,2,4,0,1, ,0,6,0,0
29100203602,2016-17,1,4,0,1, ,2,5,0,0
29200321108,2016-17,0,2,0,0, ,0,2,0,0
29160212104,2016-17,2,3,0,0, ,3,5,0,0
29030510119,2016-17,8,0,0,0, ,8,8,0,0
29180230802,2016-17,2,1,0,1, ,1,3,0,0
29010305323,2016-17,2,3,0,0, ,0,5,0,0
29290304902,2016-17,2,1,0,0, ,3,3,0,0
29180808501,2016-17,2,0,0,0, ,0,2,0,0
29280207404,2016-17,4,13,0,0, ,1,17,0,0
29030800808,2016-17,0,3,0,0, ,0,3,0,0
29111408206,2016-17,5,0,0,0, ,1,0,0,0
29200310163,2016-17,0,3,0,0, ,0,3,0,0
29041104219,2016-17,2,6,0,0, ,1,8,0,0
29050307803,2016-17,8,0,0,0, ,6,8,0,0
29030808103,2016-17,2,0,0,0, ,1,2,0,0
29260622103,2016-17,1,6,0,1, ,4,7,0,0
29060120803,2016-17,5,2,0,0, ,7,7,0,0
29031206010,2016-17,4,0,0,0, ,4,4,0,0
29060810807,2016-17,4,4,0,0, ,0,8,0,0
29170513702,2016-17,3,0,0,0, ,0,3,0,0
29291130515,2016-17,0,2,0,0, ,0,1,0,0
29060500103,2016-17,13,2,0,0, ,15,15,0,0
29040311404,2016-17,1,0,0,0, ,0,1,0,0
29191311602,2016-17,0,2,0,0, ,2,2,0,0
29180205602,2016-17,0,2,0,0, ,0,2,0,0
29111411501,2016-17,1,1,0,1,H C BIDARI,0,2,0,0
29181022601,2016-17,0,0,0,0, ,0,0,0,0
29130602402,2016-17,1,1,0,0, ,1,2,0,0
29150426901,2016-17,1,1,0,0, ,0,2,0,0
29060819202,2016-17,2,3,0,0, ,5,5,0,0
29050415708,2016-17,0,7,0,1, ,5,7,0,0
29280206604,2016-17,5,15,0,0, ,7,20,0,0
29210225601,2016-17,0,7,0,0, ,0,7,0,0
29220809102,2016-17,7,2,0,0, ,8,9,0,0
29060506417,2016-17,2,0,0,1, ,0,2,0,0
29030300427,2016-17,7,0,0,0, ,2,7,0,0
29210206102,2016-17,1,2,0,0, ,0,3,0,0
29010408502,2016-17,4,5,0,0, ,9,9,0,0
29120900805,2016-17,3,7,0,0, ,1,10,0,0
29120906317,2016-17,4,4,0,1, ,8,8,0,0
29150732803,2016-17,0,0,0,0, ,0,0,0,0
29040302223,2016-17,1,3,0,0, ,2,4,0,0
29180121505,2016-17,0,1,0,0, ,0,1,0,0
29060705401,2016-17,5,0,0,0, ,5,5,0,0
29030500505,2016-17,2,0,0,0, ,0,2,0,0
29200908212,2016-17,12,8,0,0, ,0,20,0,0
29040407203,2016-17,2,1,0,0, ,0,3,0,0
29270527907,2016-17,6,11,0,0, ,6,17,0,0
29290604003,2016-17,3,0,0,0, ,1,3,0,0
29140310415,2016-17,6,29,0,1,SUVARNA B H,1,35,0,0
29060816208,2016-17,1,5,0,0, ,2,6,0,0
29300505908,2016-17,2,3,0,1,S S LONDE,5,5,0,0
29310509303,2016-17,2,1,0,0, ,1,3,0,0
29260706606,2016-17,3,30,0,1, ,27,33,0,0
29191005902,2016-17,2,3,0,1, ,2,5,0,0
29230324102,2016-17,1,1,0,0, ,0,2,0,0
29031016601,2016-17,2,1,0,0, ,0,3,0,0
29200139003,2016-17,0,9,0,0, ,8,9,0,0
29050211401,2016-17,6,0,0,1, ,2,6,0,0
29041103310,2016-17,3,1,0,1, ,1,4,0,0
29210227301,2016-17,1,3,0,0, ,3,4,0,0
29320807402,2016-17,1,0,0,0, ,0,1,0,0
29260705003,2016-17,0,3,0,0, ,0,3,0,0
29200141615,2016-17,0,14,0,0, ,1,12,0,0
29041100802,2016-17,1,7,0,1, ,1,8,0,0
29310602201,2016-17,2,1,0,1, ,0,3,0,0
29340317401,2016-17,1,3,0,1, ,0,4,0,0
29280200146,2016-17,1,5,0,0, ,6,0,0,0
29210333901,2016-17,1,6,0,2,MURTHY,0,7,0,0
29220420513,2016-17,3,1,0,0, ,2,4,0,0
29261201702,2016-17,1,12,0,0, ,3,13,0,0
29300902907,2016-17,1,0,0,1,PRAKASH BALASAHEB CHOUGULE,0,1,0,0
29260337201,2016-17,1,1,0,0, ,2,2,0,0
